Fecha,Hora,camno2,camo3,campm10,campm2,
					2024-01-01,1,41.000,5.000,67.00,46,
					2024-01-01,2,41.000,1.000,84.00,66,
					2024-01-01,3,39.000,1.000,112.00,91,
					2024-01-01,4,37.000,2.000,126.00,104,
					2024-01-01,5,35.000,2.000,167.00,142,
					2024-01-01,6,32.000,1.000,149.00,128,
					2024-01-01,7,29.000,1.000,108.00,90,
					2024-01-01,8,28.000,1.000,108.00,95,
					2024-01-01,9,27.000,8.000,81.00,68,
					2024-01-01,10,24.000,29.000,70.00,58,
					2024-01-01,11,24.000,53.000,66.00,56,
					2024-01-01,12,15.000,74.000,87.00,72,
					2024-01-01,13,16.000,88.000,53.00,43,
					2024-01-01,14,16.000,104.000,58.00,47,
					2024-01-01,15,15.000,108.000,63.00,51,
					2024-01-01,16,12.000,91.000,45.00,35,
					2024-01-01,17,12.000,89.000,26.00,17,
					2024-01-01,18,14.000,86.000,26.00,20,
					2024-01-01,19,47.000,35.000,43.00,36,
					2024-01-01,20,43.000,26.000,39.00,24,
					2024-01-01,21,52.000,13.000,53.00,29,
					2024-01-01,22,41.000,13.000,56.00,29,
					2024-01-01,23,24.000,28.000,57.00,24,
					2024-01-01,24,38.000,12.000,46.00,23,
					2024-01-02,1,31.000,21.000,42.00,21,
					2024-01-02,2,27.000,20.000,31.00,15,
					2024-01-02,3,27.000,14.000,31.00,16,
					2024-01-02,4,28.000,11.000,31.00,19,
					2024-01-02,5,38.000,1.000,34.00,24,
					2024-01-02,6,38.000,1.000,40.00,27,
					2024-01-02,7,42.000,1.000,41.00,25,
					2024-01-02,8,41.000,1.000,51.00,32,
					2024-01-02,9,43.000,2.000,75.00,39,
					2024-01-02,10,49.000,6.000,82.00,35,
					2024-01-02,11,57.000,16.000,76.00,42,
					2024-01-02,12,40.000,31.000,78.00,46,
					2024-01-02,13,34.000,38.000,42.00,23,
					2024-01-02,14,24.000,52.000,36.00,19,
					2024-01-02,15,24.000,53.000,39.00,13,
					2024-01-02,16,22.000,56.000,34.00,24,
					2024-01-02,17,29.000,43.000,27.00,11,
					2024-01-02,18,30.000,36.000,34.00,3,
					2024-01-02,19,19.000,30.000,44.00,16,
					2024-01-02,20,23.000,21.000,32.00,14,
					2024-01-02,21,28.000,16.000,24.00,8,
					2024-01-02,22,47.000,7.000,26.00,6,
					2024-01-02,23,48.000,2.000,46.00,19,
					2024-01-02,24,52.000,1.000,46.00,21,
					2024-01-03,1,48.000,1.000,39.00,16,
					2024-01-03,2,47.000,1.000,45.00,22,
					2024-01-03,3,47.000,1.000,45.00,19,
					2024-01-03,4,46.000,1.000,55.00,27,
					2024-01-03,5,44.000,1.000,56.00,32,
					2024-01-03,6,44.000,1.000,43.00,18,
					2024-01-03,7,40.000,1.000,47.00,21,
					2024-01-03,8,42.000,1.000,38.00,20,
					2024-01-03,9,42.000,1.000,48.00,21,
					2024-01-03,10,50.000,3.000,50.00,18,
					2024-01-03,11,44.000,12.000,59.00,22,
					2024-01-03,12,44.000,23.000,72.00,19,
					2024-01-03,13,28.000,45.000,74.00,16,
					2024-01-03,14,26.000,53.000,32.00,14,
					2024-01-03,15,31.000,58.000,24.00,10,
					2024-01-03,16,38.000,63.000,29.00,14,
					2024-01-03,17,30.000,60.000,23.00,8,
					2024-01-03,18,32.000,34.000,46.00,23,
					2024-01-03,19,34.000,25.000,38.00,7,
					2024-01-03,20,34.000,17.000,41.00,15,
					2024-01-03,21,36.000,12.000,37.00,14,
					2024-01-03,22,39.000,11.000,44.00,15,
					2024-01-03,23,41.000,7.000,42.00,16,
					2024-01-03,24,42.000,3.000,37.00,14,
					2024-01-04,1,45.000,1.000,32.00,11,
					2024-01-04,2,45.000,1.000,41.00,14,
					2024-01-04,3,41.000,1.000,57.00,26,
					2024-01-04,4,49.000,1.000,52.00,29,
					2024-01-04,5,42.000,1.000,59.00,20,
					2024-01-04,6,50.000,1.000,44.00,15,
					2024-01-04,7,54.000,1.000,45.00,21,
					2024-01-04,8,40.000,1.000,71.00,31,
					2024-01-04,9,37.000,2.000,51.00,22,
					2024-01-04,10,38.000,8.000,42.00,20,
					2024-01-04,11,31.000,20.000,37.00,11,
					2024-01-04,12,19.000,37.000,34.00,14,
					2024-01-04,13,17.000,49.000,24.00,9,
					2024-01-04,14,14.000,52.000,23.00,6,
					2024-01-04,15,6.000,46.000,26.00,10,
					2024-01-04,16,7.000,46.000,,,
					2024-01-04,17,8.000,43.000,28.00,11,
					2024-01-04,18,11.000,36.000,35.00,13,
					2024-01-04,19,18.000,22.000,12.00,,
					2024-01-04,20,28.000,10.000,16.00,,
					2024-01-04,21,38.000,1.000,24.00,10,
					2024-01-04,22,24.000,10.000,33.00,16,
					2024-01-04,23,33.000,4.000,22.00,7,
					2024-01-04,24,,,26.00,12,
					2024-01-05,1,,,48.00,23,
					2024-01-05,2,,,104.00,37,
					2024-01-05,3,,,55.00,12,
					2024-01-05,4,39.000,1.000,50.00,22,
					2024-01-05,5,25.000,3.000,49.00,16,
					2024-01-05,6,29.000,1.000,11.00,5,
					2024-01-05,7,40.000,1.000,23.00,12,
					2024-01-05,8,41.000,1.000,76.00,29,
					2024-01-05,9,33.000,3.000,98.00,34,
					2024-01-05,10,19.000,13.000,52.00,19,
					2024-01-05,11,14.000,22.000,29.00,5,
					2024-01-05,12,15.000,27.000,24.00,0,
					2024-01-05,13,10.000,36.000,43.00,7,
					2024-01-05,14,6.000,40.000,28.00,5,
					2024-01-05,15,6.000,39.000,22.00,2,
					2024-01-05,16,5.000,37.000,33.00,11,
					2024-01-05,17,6.000,34.000,36.00,13,
					2024-01-05,18,8.000,29.000,,,
					2024-01-05,19,21.000,18.000,29.00,12,
					2024-01-05,20,26.000,10.000,28.00,10,
					2024-01-05,21,34.000,1.000,24.00,11,
					2024-01-05,22,30.000,1.000,22.00,7,
					2024-01-05,23,30.000,2.000,25.00,9,
					2024-01-05,24,23.000,8.000,23.00,6,
					2024-01-06,1,21.000,10.000,12.00,4,
					2024-01-06,2,31.000,1.000,15.00,9,
					2024-01-06,3,31.000,1.000,31.00,17,
					2024-01-06,4,30.000,1.000,29.00,8,
					2024-01-06,5,27.000,0.000,23.00,9,
					2024-01-06,6,27.000,1.000,28.00,15,
					2024-01-06,7,26.000,1.000,38.00,20,
					2024-01-06,8,31.000,1.000,28.00,15,
					2024-01-06,9,43.000,1.000,58.00,26,
					2024-01-06,10,24.000,11.000,69.00,31,
					2024-01-06,11,24.000,18.000,26.00,7,
					2024-01-06,12,10.000,32.000,19.00,4,
					2024-01-06,13,6.000,41.000,16.00,5,
					2024-01-06,14,8.000,47.000,13.00,3,
					2024-01-06,15,7.000,49.000,16.00,2,
					2024-01-06,16,5.000,43.000,,,
					2024-01-06,17,6.000,38.000,25.00,9,
					2024-01-06,18,7.000,34.000,,,
					2024-01-06,19,11.000,26.000,6.00,,
					2024-01-06,20,21.000,11.000,13.00,1,
					2024-01-06,21,22.000,9.000,19.00,7,
					2024-01-06,22,22.000,7.000,19.00,5,
					2024-01-06,23,22.000,6.000,19.00,6,
					2024-01-06,24,25.000,4.000,17.00,6,
					2024-01-07,1,25.000,3.000,23.00,10,
					2024-01-07,2,27.000,1.000,17.00,7,
					2024-01-07,3,24.000,5.000,19.00,10,
					2024-01-07,4,23.000,6.000,14.00,7,
					2024-01-07,5,25.000,5.000,10.00,2,
					2024-01-07,6,24.000,7.000,13.00,6,
					2024-01-07,7,30.000,2.000,8.00,2,
					2024-01-07,8,31.000,1.000,15.00,9,
					2024-01-07,9,32.000,2.000,27.00,8,
					2024-01-07,10,39.000,4.000,33.00,11,
					2024-01-07,11,38.000,12.000,45.00,18,
					2024-01-07,12,50.000,23.000,35.00,15,
					2024-01-07,13,53.000,36.000,49.00,30,
					2024-01-07,14,38.000,49.000,57.00,34,
					2024-01-07,15,40.000,51.000,54.00,38,
					2024-01-07,16,35.000,56.000,37.00,20,
					2024-01-07,17,12.000,25.000,56.00,34,
					2024-01-07,18,14.000,20.000,23.00,8,
					2024-01-07,19,24.000,9.000,16.00,8,
					2024-01-07,20,16.000,7.000,18.00,10,
					2024-01-07,21,12.000,11.000,8.00,3,
					2024-01-07,22,16.000,7.000,5.00,1,
					2024-01-07,23,38.000,1.000,10.00,5,
					2024-01-07,24,40.000,1.000,31.00,15,
					2024-01-08,1,37.000,1.000,43.00,23,
					2024-01-08,2,35.000,0.000,55.00,26,
					2024-01-08,3,29.000,1.000,44.00,24,
					2024-01-08,4,23.000,4.000,20.00,7,
					2024-01-08,5,12.000,15.000,21.00,11,
					2024-01-08,6,21.000,6.000,9.00,3,
					2024-01-08,7,27.000,1.000,23.00,11,
					2024-01-08,8,28.000,1.000,41.00,16,
					2024-01-08,9,29.000,3.000,60.00,21,
					2024-01-08,10,15.000,15.000,80.00,19,
					2024-01-08,11,12.000,23.000,23.00,6,
					2024-01-08,12,9.000,30.000,21.00,4,
					2024-01-08,13,9.000,31.000,12.00,1,
					2024-01-08,14,6.000,31.000,12.00,1,
					2024-01-08,15,5.000,29.000,17.00,8,
					2024-01-08,16,6.000,26.000,11.00,0,
					2024-01-08,17,8.000,22.000,21.00,8,
					2024-01-08,18,10.000,17.000,31.00,13,
					2024-01-08,19,10.000,15.000,21.00,7,
					2024-01-08,20,14.000,8.000,15.00,6,
					2024-01-08,21,19.000,3.000,12.00,5,
					2024-01-08,22,18.000,4.000,14.00,7,
					2024-01-08,23,15.000,6.000,12.00,5,
					2024-01-08,24,9.000,14.000,11.00,6,
					2024-01-09,1,6.000,20.000,10.00,5,
					2024-01-09,2,4.000,25.000,3.00,,
					2024-01-09,3,3.000,32.000,8.00,4,
					2024-01-09,4,4.000,31.000,10.00,2,
					2024-01-09,5,20.000,11.000,7.00,1,
					2024-01-09,6,32.000,1.000,20.00,11,
					2024-01-09,7,28.000,1.000,26.00,9,
					2024-01-09,8,31.000,1.000,28.00,7,
					2024-01-09,9,37.000,1.000,47.00,14,
					2024-01-09,10,46.000,1.000,54.00,12,
					2024-01-09,11,52.000,7.000,52.00,14,
					2024-01-09,12,41.000,18.000,49.00,15,
					2024-01-09,13,29.000,31.000,38.00,11,
					2024-01-09,14,21.000,40.000,29.00,8,
					2024-01-09,15,22.000,47.000,,,
					2024-01-09,16,25.000,48.000,22.00,7,
					2024-01-09,17,25.000,46.000,24.00,9,
					2024-01-09,18,20.000,35.000,,,
					2024-01-09,19,40.000,12.000,2.00,,
					2024-01-09,20,54.000,2.000,27.00,8,
					2024-01-09,21,55.000,2.000,44.00,19,
					2024-01-09,22,55.000,1.000,48.00,22,
					2024-01-09,23,54.000,1.000,56.00,23,
					2024-01-09,24,49.000,1.000,64.00,26,
					2024-01-10,1,50.000,1.000,65.00,24,
					2024-01-10,2,56.000,1.000,68.00,30,
					2024-01-10,3,51.000,1.000,146.00,45,
					2024-01-10,4,41.000,1.000,88.00,35,
					2024-01-10,5,41.000,1.000,34.00,13,
					2024-01-10,6,45.000,1.000,36.00,13,
					2024-01-10,7,45.000,1.000,62.00,25,
					2024-01-10,8,43.000,1.000,78.00,39,
					2024-01-10,9,45.000,1.000,46.00,13,
					2024-01-10,10,36.000,9.000,52.00,15,
					2024-01-10,11,24.000,23.000,42.00,8,
					2024-01-10,12,10.000,35.000,32.00,7,
					2024-01-10,13,7.000,40.000,20.00,4,
					2024-01-10,14,10.000,46.000,20.00,0,
					2024-01-10,15,13.000,44.000,34.00,12,
					2024-01-10,16,14.000,37.000,32.00,9,
					2024-01-10,17,11.000,40.000,28.00,4,
					2024-01-10,18,14.000,31.000,,,
					2024-01-10,19,18.000,25.000,18.00,,
					2024-01-10,20,15.000,26.000,12.00,,
					2024-01-10,21,28.000,11.000,27.00,7,
					2024-01-10,22,30.000,9.000,19.00,7,
					2024-01-10,23,22.000,17.000,14.00,6,
					2024-01-10,24,,,13.00,6,
					2024-01-11,1,,,13.00,4,
					2024-01-11,2,,,32.00,15,
					2024-01-11,3,,,43.00,14,
					2024-01-11,4,38.000,1.000,56.00,22,
					2024-01-11,5,41.000,1.000,37.00,8,
					2024-01-11,6,34.000,1.000,41.00,12,
					2024-01-11,7,37.000,1.000,52.00,22,
					2024-01-11,8,36.000,1.000,61.00,24,
					2024-01-11,9,50.000,2.000,83.00,31,
					2024-01-11,10,76.000,1.000,129.00,43,
					2024-01-11,11,106.000,2.000,125.00,38,
					2024-01-11,12,136.000,5.000,129.00,46,
					2024-01-11,13,116.000,20.000,152.00,67,
					2024-01-11,14,56.000,44.000,118.00,54,
					2024-01-11,15,12.000,54.000,61.00,31,
					2024-01-11,16,13.000,61.000,37.00,8,
					2024-01-11,17,12.000,56.000,42.00,18,
					2024-01-11,18,12.000,42.000,37.00,8,
					2024-01-11,19,13.000,33.000,19.00,,
					2024-01-11,20,39.000,14.000,32.00,16,
					2024-01-11,21,59.000,3.000,33.00,6,
					2024-01-11,22,60.000,1.000,52.00,20,
					2024-01-11,23,57.000,1.000,53.00,22,
					2024-01-11,24,55.000,1.000,53.00,24,
					2024-01-12,1,59.000,1.000,50.00,20,
					2024-01-12,2,50.000,1.000,75.00,34,
					2024-01-12,3,52.000,1.000,65.00,26,
					2024-01-12,4,41.000,1.000,82.00,34,
					2024-01-12,5,42.000,1.000,48.00,22,
					2024-01-12,6,41.000,1.000,46.00,18,
					2024-01-12,7,37.000,1.000,61.00,25,
					2024-01-12,8,47.000,2.000,45.00,17,
					2024-01-12,9,57.000,1.000,84.00,30,
					2024-01-12,10,58.000,3.000,101.00,36,
					2024-01-12,11,68.000,8.000,63.00,25,
					2024-01-12,12,73.000,26.000,78.00,29,
					2024-01-12,13,55.000,45.000,76.00,39,
					2024-01-12,14,40.000,65.000,60.00,35,
					2024-01-12,15,42.000,83.000,52.00,24,
					2024-01-12,16,38.000,95.000,46.00,20,
					2024-01-12,17,32.000,66.000,52.00,32,
					2024-01-12,18,37.000,28.000,45.00,18,
					2024-01-12,19,52.000,15.000,44.00,10,
					2024-01-12,20,62.000,4.000,78.00,27,
					2024-01-12,21,66.000,1.000,63.00,26,
					2024-01-12,22,70.000,1.000,65.00,23,
					2024-01-12,23,68.000,1.000,86.00,39,
					2024-01-12,24,62.000,1.000,92.00,39,
					2024-01-13,1,51.000,1.000,89.00,37,
					2024-01-13,2,49.000,1.000,83.00,34,
					2024-01-13,3,46.000,1.000,84.00,34,
					2024-01-13,4,46.000,1.000,69.00,31,
					2024-01-13,5,53.000,1.000,72.00,34,
					2024-01-13,6,41.000,1.000,94.00,45,
					2024-01-13,7,43.000,1.000,67.00,34,
					2024-01-13,8,37.000,1.000,76.00,37,
					2024-01-13,9,61.000,2.000,68.00,30,
					2024-01-13,10,55.000,3.000,114.00,40,
					2024-01-13,11,46.000,12.000,56.00,22,
					2024-01-13,12,30.000,25.000,45.00,17,
					2024-01-13,13,32.000,27.000,19.00,3,
					2024-01-13,14,20.000,35.000,36.00,22,
					2024-01-13,15,18.000,39.000,28.00,16,
					2024-01-13,16,11.000,35.000,18.00,5,
					2024-01-13,17,10.000,40.000,31.00,12,
					2024-01-13,18,12.000,31.000,24.00,10,
					2024-01-13,19,20.000,15.000,9.00,,
					2024-01-13,20,26.000,6.000,24.00,4,
					2024-01-13,21,28.000,4.000,20.00,5,
					2024-01-13,22,29.000,2.000,21.00,6,
					2024-01-13,23,31.000,1.000,36.00,17,
					2024-01-13,24,31.000,1.000,53.00,27,
					2024-01-14,1,31.000,1.000,42.00,16,
					2024-01-14,2,27.000,1.000,48.00,21,
					2024-01-14,3,24.000,1.000,46.00,19,
					2024-01-14,4,21.000,1.000,35.00,16,
					2024-01-14,5,23.000,1.000,35.00,16,
					2024-01-14,6,26.000,1.000,37.00,14,
					2024-01-14,7,22.000,1.000,56.00,21,
					2024-01-14,8,23.000,1.000,33.00,12,
					2024-01-14,9,38.000,1.000,40.00,18,
					2024-01-14,10,76.000,2.000,34.00,10,
					2024-01-14,11,70.000,16.000,70.00,35,
					2024-01-14,12,50.000,38.000,56.00,32,
					2024-01-14,13,32.000,43.000,56.00,33,
					2024-01-14,14,31.000,52.000,42.00,28,
					2024-01-14,15,22.000,61.000,26.00,7,
					2024-01-14,16,22.000,49.000,25.00,9,
					2024-01-14,17,18.000,51.000,27.00,17,
					2024-01-14,18,22.000,48.000,20.00,3,
					2024-01-14,19,35.000,22.000,19.00,5,
					2024-01-14,20,20.000,32.000,22.00,3,
					2024-01-14,21,18.000,31.000,27.00,10,
					2024-01-14,22,25.000,19.000,17.00,5,
					2024-01-14,23,47.000,1.000,22.00,9,
					2024-01-14,24,50.000,1.000,47.00,23,
					2024-01-15,1,50.000,1.000,58.00,30,
					2024-01-15,2,45.000,1.000,56.00,25,
					2024-01-15,3,39.000,0.000,51.00,21,
					2024-01-15,4,36.000,1.000,41.00,19,
					2024-01-15,5,37.000,1.000,30.00,14,
					2024-01-15,6,47.000,2.000,34.00,14,
					2024-01-15,7,42.000,1.000,65.00,19,
					2024-01-15,8,42.000,1.000,75.00,28,
					2024-01-15,9,49.000,1.000,121.00,43,
					2024-01-15,10,70.000,2.000,80.00,31,
					2024-01-15,11,66.000,8.000,95.00,37,
					2024-01-15,12,,,74.00,33,
					2024-01-15,13,,,,,
					2024-01-15,14,,,,,
					2024-01-15,15,,,,,
					2024-01-15,16,21.000,55.000,,,
					2024-01-15,17,29.000,62.000,23.00,8,
					2024-01-15,18,26.000,60.000,,,
					2024-01-15,19,58.000,11.000,34.00,16,
					2024-01-15,20,67.000,8.000,30.00,4,
					2024-01-15,21,69.000,2.000,38.00,9,
					2024-01-15,22,61.000,1.000,57.00,23,
					2024-01-15,23,59.000,2.000,45.00,16,
					2024-01-15,24,48.000,1.000,68.00,27,
					2024-01-16,1,45.000,1.000,50.00,23,
					2024-01-16,2,42.000,2.000,34.00,16,
					2024-01-16,3,40.000,2.000,29.00,13,
					2024-01-16,4,39.000,2.000,36.00,20,
					2024-01-16,5,39.000,2.000,42.00,24,
					2024-01-16,6,46.000,2.000,46.00,23,
					2024-01-16,7,55.000,2.000,69.00,31,
					2024-01-16,8,52.000,2.000,111.00,47,
					2024-01-16,9,65.000,2.000,140.00,42,
					2024-01-16,10,90.000,3.000,139.00,50,
					2024-01-16,11,101.000,13.000,103.00,46,
					2024-01-16,12,99.000,35.000,113.00,51,
					2024-01-16,13,34.000,59.000,98.00,54,
					2024-01-16,14,23.000,63.000,42.00,25,
					2024-01-16,15,21.000,72.000,28.00,12,
					2024-01-16,16,24.000,81.000,24.00,12,
					2024-01-16,17,26.000,94.000,37.00,23,
					2024-01-16,18,26.000,66.000,36.00,21,
					2024-01-16,19,33.000,40.000,41.00,15,
					2024-01-16,20,31.000,32.000,20.00,,
					2024-01-16,21,49.000,16.000,22.00,4,
					2024-01-16,22,70.000,2.000,48.00,28,
					2024-01-16,23,70.000,2.000,53.00,23,
					2024-01-16,24,,,87.00,37,
					2024-01-17,1,,,99.00,41,
					2024-01-17,2,,,46.00,17,
					2024-01-17,3,,,59.00,27,
					2024-01-17,4,34.000,7.000,35.00,15,
					2024-01-17,5,45.000,2.000,37.00,22,
					2024-01-17,6,50.000,2.000,52.00,31,
					2024-01-17,7,58.000,2.000,63.00,30,
					2024-01-17,8,51.000,2.000,96.00,41,
					2024-01-17,9,57.000,2.000,103.00,41,
					2024-01-17,10,77.000,3.000,85.00,31,
					2024-01-17,11,84.000,9.000,79.00,38,
					2024-01-17,12,90.000,29.000,76.00,38,
					2024-01-17,13,40.000,56.000,82.00,44,
					2024-01-17,14,37.000,74.000,56.00,34,
					2024-01-17,15,46.000,83.000,45.00,25,
					2024-01-17,16,39.000,100.000,91.00,51,
					2024-01-17,17,34.000,102.000,69.00,37,
					2024-01-17,18,33.000,70.000,67.00,39,
					2024-01-17,20,51.000,33.000,60.00,23,
					2024-01-17,21,70.000,14.000,69.00,34,
					2024-01-17,22,53.000,25.000,51.00,19,
					2024-01-17,23,68.000,6.000,52.00,26,
					2024-01-17,24,68.000,2.000,59.00,30,
					2024-01-18,1,56.000,2.000,62.00,25,
					2024-01-18,2,50.000,2.000,65.00,35,
					2024-01-18,3,38.000,10.000,37.00,18,
					2024-01-18,4,37.000,7.000,35.00,17,
					2024-01-18,5,40.000,5.000,37.00,20,
					2024-01-18,6,57.000,2.000,30.00,14,
					2024-01-18,7,58.000,3.000,55.00,27,
					2024-01-18,8,55.000,3.000,84.00,40,
					2024-01-18,9,48.000,2.000,114.00,41,
					2024-01-18,10,70.000,3.000,71.00,24,
					2024-01-18,11,110.000,7.000,80.00,29,
					2024-01-18,12,85.000,28.000,113.00,62,
					2024-01-18,13,51.000,34.000,78.00,44,
					2024-01-18,14,37.000,51.000,61.00,43,
					2024-01-18,15,29.000,64.000,34.00,11,
					2024-01-18,16,25.000,81.000,39.00,13,
					2024-01-18,17,32.000,81.000,51.00,28,
					2024-01-18,18,32.000,86.000,47.00,27,
					2024-01-18,19,70.000,34.000,44.00,27,
					2024-01-18,20,70.000,5.000,68.00,39,
					2024-01-18,21,75.000,2.000,76.00,29,
					2024-01-18,22,59.000,2.000,68.00,18,
					2024-01-18,23,52.000,2.000,70.00,26,
					2024-01-18,24,48.000,2.000,65.00,20,
					2024-01-19,1,44.000,2.000,50.00,19,
					2024-01-19,2,45.000,2.000,33.00,11,
					2024-01-19,3,40.000,4.000,36.00,17,
					2024-01-19,4,34.000,8.000,34.00,19,
					2024-01-19,5,37.000,3.000,31.00,16,
					2024-01-19,6,40.000,3.000,26.00,13,
					2024-01-19,7,46.000,2.000,36.00,19,
					2024-01-19,8,51.000,2.000,49.00,23,
					2024-01-19,9,,,,,
					2024-01-19,10,,,,,
					2024-01-19,11,,,,,
					2024-01-19,12,,,,,
					2024-01-19,13,,,,,
